theta1,theta2
0.26680562,-0.20275821
0.8699,-0.18693961
-0.5148529,0.72915614
-0.3866041,-0.17955783
0.88402724,-0.6299806
0.18383607,0.6622805
-0.99335647,1.1997187
0.7562242,-0.04602336
-0.324209,1.1711295
-0.5637078,0.5273197
0.32510123,0.39259422
-0.07060671,0.03474376
0.8246065,0.0029570372
-0.14446616,-0.23929098
0.91349584,-0.5477073
-0.71125335,1.3295588
-0.39329448,0.39104316
0.48862156,0.2207032
0.41648686,-0.11721552
-0.98410773,1.0246493
-0.002140264,-0.8712648
1.0600864,-0.49801776
-0.75302327,0.32015732
-1.7313429,-0.14354344
0.003519425,-0.15681143
-1.3228321,1.5095599
-3.2288544,0.30134907
-0.002759769,-0.83957946
-0.7644133,1.0246344
0.7739034,1.0842172
0.44349802,0.18017362
0.3480432,0.19744037
-0.27139196,-0.5069547
0.58348143,-1.0115174
-0.5152391,-0.24478859
0.051319025,0.2873737
-0.73303634,0.9098852
0.35328445,-0.70748174
-0.14413697,-0.6143288
0.75074935,-1.5451936
-0.24447203,-1.088735
0.6282377,0.04601863
-0.5152431,-1.0642077
1.5145997,-1.1451347
-0.4421614,0.8304185
-1.1432282,1.4878306
0.41742063,-0.34847385
0.68511367,-1.3227466
0.20026137,0.6704355
0.13652688,0.5493406
1.4068164,-0.8697027
0.61743337,0.2648565
0.4730061,-1.0185778
0.17713547,-0.20803294
-1.0545189,0.11448038
-2.325247,1.0960685
0.9991074,-0.22207421
-0.42686322,-1.9333205
-0.70410156,-1.6686001
1.5804882,-1.0163035
0.20146734,-0.76617044
-1.349145,1.1289152
-0.9146325,-0.9187169
-1.0271314,0.35860425
0.0803581,0.8182511
0.120732196,-0.89417756
0.42286566,-2.1297922
1.0641176,-1.5600855
0.52703303,-0.7585945
2.110447,-1.2777541
1.2194134,0.31001842
-2.1739447,0.48461547
1.6711705,-1.6915148
-0.85399485,1.0134199
0.46412662,0.54916096
-1.3630168,0.06503393
-0.42945403,0.20383188
-0.90854007,0.97719705
0.06556265,-1.6477691
1.0849504,-1.2182516
1.5180448,-0.18459044
0.08775592,0.75609595
0.1261306,-0.2054496
0.07650186,-0.49516755
1.1012007,0.047038842
-0.4647874,0.028755872
-0.18915735,0.6055172
1.1395781,0.90145826
-0.262649,-1.0174102
-2.063629,1.8953828
0.34337398,-0.1734724
-0.56369156,0.70401436
1.0573525,-0.48669678
-1.5311135,1.4558657
0.17029269,0.06385872
-0.88791466,0.30866137
-1.6513526,0.6172818
1.0080523,-0.9565198
0.49415398,-1.0091488
0.63855314,-0.3802901
0.28861877,0.63566136
0.31972155,-0.67801875
0.76572436,-1.3046538
-0.69511014,1.8925924
3.1944401,-3.1394722
-0.19828239,0.5582442
0.44912523,0.17805156
-1.0834368,0.7777026
3.112781,0.6755628
-0.43315414,0.2951626
-0.028252132,-0.62455827
1.3995738,0.30081722
-0.55802953,0.6377069
-0.33528453,0.7598884
0.26596072,0.1000671
0.726835,0.03689391
0.37123618,-0.10217131
-0.41715977,-0.13101292
-1.3460209,0.19982623
0.00998703,0.15914539
0.55408424,-2.3349395
0.19519229,0.5990878
2.3560894,-0.8823223
0.1878379,-0.16350439
-0.35422477,-0.14643341
0.64691234,-1.2940451
-0.911907,-0.48732576
-0.76195574,0.39196253
1.4897555,-1.4081693
-0.32129166,0.339989
-0.6581851,-0.29557022
-0.5907377,1.3894156
-0.20731714,0.70566136
-0.3903639,0.5951096
-0.37358895,0.27468935
-1.3398039,1.5028356
-0.30366877,0.43557823
0.045712963,0.7696946
0.7023857,0.05081198
-0.52700347,-1.6765676
0.085778736,0.34802663
-0.26278144,-0.03150557
0.54539603,-0.53417987
0.26998624,0.9060773
0.09067967,0.07987329
1.6760114,-1.4088295
0.002682994,-0.5923653
-0.73817676,-0.64677
-0.33128262,0.6186864
0.5814536,0.5765795
-0.5828992,0.9404987
1.6627312,-1.6001278
-1.5359502,0.8985449
-0.4561806,-1.8415958
0.59569156,0.09495128
-0.411722,0.6690429
0.28502253,-1.9729569
0.18931144,-0.5330354
-0.3552667,0.88813496
0.08906018,0.55943555
-0.913311,0.3718505
1.0584375,-1.1698877
0.6819502,-1.3390808
0.87276524,0.34923747
0.53325963,-1.4755507
-0.19520517,-0.23224457
0.51861405,-0.6275604
0.19320439,-0.92889553
2.2531,-1.6330974
-0.62458426,0.30654907
1.4443178,-0.43925595
0.34822968,0.18964705
0.44915205,-0.036317006
-0.7380944,-0.23069087
-1.1360259,1.4438324
0.36641777,0.067468315
0.43790337,0.3935287
-2.378673,1.24636
-0.01698764,0.41449058
0.011277184,-0.03743024
1.6543684,0.48162007
-0.9468183,0.8858564
-0.77180636,0.98544025
0.9547881,-0.6367212
-0.098790914,1.6986259
1.1272767,-0.34321135
0.123690605,-0.92424816
-1.4553242,3.0320141
2.372715,1.2923539
0.7581255,-0.31332043
0.9618898,0.44989976
0.121481866,-0.18095127
0.02546113,-0.19129464
0.7967956,0.44519314
-0.0515087,1.2429204
0.62107444,0.20113805
1.7830154,0.7029684
-0.5611457,1.1044486
1.441305,1.1506566
1.3384055,-0.47343874
1.0957359,-0.81817496
-0.5199144,0.6802954
-0.32618648,0.61309433
-0.5115937,-0.621888
-0.08047658,0.13278538
0.8999115,-1.3818334
0.09145601,-1.2435977
-1.0507506,0.35278174
-2.6884909,1.383691
0.60238934,-1.2447227
-0.03630392,-0.45104653
0.026333174,-0.046013094
-0.81494087,0.07110162
0.2538707,-0.35997954
0.41276968,0.27505937
0.108135045,-0.108272426
0.24251558,-2.3390021
-0.9326232,1.2517902
0.36726603,-0.642733
-0.22122689,-0.077752724
-0.60350174,0.47302654
1.126631,-0.1216169
-0.44041955,-0.5911004
-1.2898617,1.3152671
2.8277583,-1.5462941
-1.6122806,1.2505939
0.09913549,-1.6012596
-0.054514013,-3.605131
-0.057395466,0.18410197
1.1085825,-2.0585244
-1.3130794,1.1359638
2.0323691,-0.031246485
-0.20900021,0.185012
1.0520947,-0.7128664
-0.93539655,0.53297865
0.77004784,0.55542725
-1.9069285,0.66444784
0.30055964,-1.2533126
-0.44742313,1.8977714
-0.6179611,0.6933617
-0.049579095,-0.024833027
1.0587261,0.93981797
0.15645982,0.838084
0.074023694,0.40092388
-0.8976375,-0.20813203
1.1501617,0.8325119
2.918248,-1.7264606
-1.50108,0.2563932
0.15605764,-0.86123025
-0.754005,1.1443033
-0.0428457,-0.07078538
0.55099016,0.24792817
-0.35087362,0.90145427
-0.33146665,2.011501
-0.6237959,1.1952277
-0.0041169487,-0.22572707
-0.48044777,0.87284917
-1.806666,-0.41996253
0.5058804,-0.13181786
-0.68052936,0.48738682
-0.7823882,0.55829334
-0.107597284,0.90848356
-0.34850603,-0.7030117
-1.5638669,-0.021260044
0.7941788,0.16917159
-0.055697344,0.035518907
0.63346124,-0.86760396
-0.22725989,-1.6398826
-0.48943567,-0.86267763
-0.8643147,1.0040232
1.5482252,0.5207584
0.9406268,-0.59339637
-0.21580283,0.99327976
-0.3634508,-1.5163374
-2.5530684,2.2243729
-1.1948279,2.0592887
-0.29907188,-0.6713285
1.6544459,-2.001126
-1.2170446,0.51554054
1.1496379,-0.87975085
-0.16836567,0.89842135
1.4917341,-0.78971565
1.846348,-0.960301
0.66635746,0.15744948
-1.1029352,0.98279727
-1.1489303,1.134516
-1.1035993,-0.23172309
-0.41438887,1.0834597
-0.0035827716,-0.27797285
-0.3563543,0.88257056
-1.5291817,1.4053574
0.56380904,1.0299977
1.9301994,-1.0737256
-0.62231606,1.4751458
1.3367182,-0.6921995
0.107378714,-0.706211
-0.1616932,0.52121145
-0.07331619,-0.56609637
0.6804483,0.22246799
-0.42389366,1.7299105
-0.16238093,-0.34299004
0.5085901,0.1877541
-1.3025484,0.5432294
-0.92806894,0.07877412
-0.6764969,0.66834825
-0.84096175,0.7057104
1.1994481,-0.94874066
-1.1780922,0.29853046
0.2928206,-0.17912664
0.75005573,-1.2012172
-0.14671227,1.4523432
-0.102128126,0.24988897
0.6666957,0.3140688
1.3477778,-0.8904603
0.50763917,-1.332972
-0.08882397,0.08204685
1.3503826,-0.62264603
-0.89595526,-0.28842536
0.7685175,-0.3901336
0.14441481,-0.6573042
0.76151556,-1.3005041
-0.3425687,2.048187
-0.93078643,1.3941724
-0.6986976,-0.16906877
1.0638452,-0.016443077
0.22891338,-1.1629862
-0.45446864,-0.12307756
-1.0079026,2.1272569
0.23835789,-0.17550516
2.2044077,0.20559981
-0.29388,0.29666272
1.5697491,-0.0966942
0.062174734,0.0374418
0.7749709,-0.9187124
-0.8892563,1.0934788
-1.5039902,1.3188925
-0.81256545,0.6170415
0.5728575,0.23041089
0.9149767,-0.1943646
0.5787631,-0.701159
-0.64451575,1.405287
1.0915116,-0.4259201
0.23949991,-0.19204313
-0.45127383,0.62351304
3.6466596,-3.7931108
0.8788063,-0.86223936
0.17376526,0.5560962
0.19924964,0.6738553
0.119623765,0.49814177
-0.45330557,-0.6771037
-0.840604,0.6092899
0.5442523,0.34082142
-0.8144582,2.1282194
-0.46653926,1.5618911
0.78008616,-0.54453826
0.5611545,0.24525923
-0.28882816,-1.4412446
0.73267627,-0.41823265
-2.7472606,1.4591261
-1.165538,0.271598
-0.33923092,-1.5147033
0.7227151,-0.2811809
-1.3525587,0.83369625
-2.0080209,-2.1574879
-0.8890981,1.072951
0.121355586,-0.22927186
1.6104647,-0.93244725
0.4973962,-2.154714
-1.0701293,2.2131732
-0.050925165,0.4007587
0.19234447,0.7244079
-1.0273142,-1.0186806
0.44696274,-0.18536612
-0.2092209,1.2712501
-0.05215562,0.40204987
-1.861927,0.09454763
-0.73894906,0.82741934
-0.28407654,0.9087726
0.6264626,-0.42050946
-0.3432884,0.20595454
-1.0082079,-1.935166
1.3463523,-0.6333813
0.007126833,0.9408184
1.3085717,-1.3754393
-1.1339953,2.1259212
-0.39466137,1.7150787
-0.18051042,0.37678072
0.67042524,0.004591453
0.21726467,0.0688601
1.2867892,-0.5942232
0.687822,-1.3448708
0.11650533,0.70916045
-0.5269726,0.73651534
0.5848231,-0.5323665
-0.86508316,0.80293345
0.5410716,0.10358498
0.5173805,0.1211353
0.11472926,-0.12074666
-1.0927286,0.18635142
1.442911,-0.97421354
-1.9767138,1.521574
-1.3565392,1.2635276
-0.7843753,-1.3177813
0.67821157,-1.2118269
-1.6067041,-0.05076316
0.6688409,-0.1504104
0.42529243,0.059038028
-0.0854923,-0.14268814
-1.088215,-1.0913181
0.20929171,0.13671272
-1.7775604,0.48342532
-0.5414674,1.4464798
0.15322943,1.2858353
-0.18039955,-0.19993168
0.8732101,-0.1892502
0.3774107,-1.346703
-0.51187193,0.5936304
0.36995363,-0.53902966
0.1665786,-0.8643369
1.8293722,0.236094
0.5115786,-0.8695747
-1.2407346,0.0020451574
-1.3228995,0.5119866
0.9086828,-1.279203
-0.010997256,0.29421994
-0.6190126,1.4896168
-0.10362896,-0.08080948
1.0285519,-0.569453
1.3760196,-0.304031
0.32373825,0.44478127
0.28273547,-2.666149
-1.7760093,-0.16640742
-2.029262,-0.3582344
1.3291203,-1.9312259
0.60135984,-0.8943189
-1.0411279,-0.6664393
-1.7666957,-0.0050554485
-1.5898696,-0.44677424
1.1836976,-2.0931866
-0.110135674,-0.22187945
0.5874869,0.9633187
-0.3762154,1.6385143
-0.11115087,0.7880313
1.1588874,-1.9601955
0.44902134,-0.28506932
-0.59418225,-0.19005623
-0.35688624,-1.1969668
1.3154302,-2.255979
0.6202688,-0.14077634
-0.9530306,0.29743353
0.12991951,0.2831814
-0.4810092,-0.010610642
0.45106775,-0.20754729
-2.3772075,0.4275354
-0.097045474,0.5490621
-0.31567067,-1.0026133
0.19672154,-0.93437445
-1.1038456,0.92860824
-0.60918474,0.7669052
-0.96268713,0.6074037
-0.9266515,1.4936056
-0.6704749,0.67403287
0.3929119,0.21265091
2.226294,-2.546005
-0.055635396,0.5550337
0.81721413,-1.0286381
1.1277223,0.3553906
-0.28849033,-1.2614627
0.7153836,-0.48282605
0.66172755,0.73549306
0.23581962,-0.03492148
1.0765563,-0.6987324
1.2074959,-0.615234
0.1391065,0.5604233
0.59221107,0.5765809
0.8632094,-0.51740795
0.7333156,-0.09203738
0.33264777,-0.15477008
0.89424086,-0.20308217
-0.16096011,0.6809328
-0.95260656,1.024432
1.3792336,-0.7616818
-4.7367587,2.7487445
-0.579848,0.59670866
0.6452561,0.3836982
1.0582995,-0.61507386
0.031055352,0.6245013
0.0112388,0.28169367
-1.175327,1.371058
0.5843106,-1.089579
0.49683702,0.052978806
1.0561522,-0.26898265
0.925126,1.556196
0.18357088,-0.2664563
0.027679438,-0.21460472
0.8445997,-1.2873585
2.3723812,-1.503887
-0.87238896,0.3588598
1.37871,-1.0130028
0.72821856,0.006952618
-1.4470248,-0.20705806
-0.75447285,0.9123808
0.4570399,1.0328705
0.02047595,0.7702195
-0.7710205,0.8372024
-0.8088476,0.6585945
1.5603857,-0.9288468
0.33835226,-0.29005176
-1.1238092,1.7487786
1.2749739,-0.4067838
-1.4455572,1.1594315
-0.23012105,-1.119122
0.96068525,-0.81791836
-1.0732075,0.48403034
-0.1413855,0.67406374
-0.9397741,0.9201427
-0.093512245,-0.63958764
-0.7301122,1.5551478
-0.45409337,0.23923637
0.058960956,0.12397178
0.8808007,0.24064937
-1.0393984,0.4896551
1.3532549,-0.16092269
-0.765644,0.31109375
-0.7283232,0.24662997
-0.43106988,0.43662068
1.687383,-1.2222148
-0.718273,0.43914157
-0.024478242,-0.121050574
-0.6088042,0.8427342
-0.9275297,1.1518021
-0.18424606,0.646158
0.22589432,-0.5105563
-0.11089583,-0.020150194
1.1515037,-0.50990903
-0.07699486,-0.23404029
-1.8459253,2.0608974
-1.3995402,1.184866
0.6453246,-0.63013107
-0.47013834,0.96987116
0.78901327,-0.9742157
-0.24889173,-0.626314
1.6259049,-0.8157875
0.2038729,1.3979784
-0.091730624,0.6978925
-1.9498806,1.5184015
-0.511668,-0.27374506
-0.018066991,0.4657108
-0.5133331,-0.30734843
-1.9010832,-0.42822227
-0.6180166,1.4880939
-1.0214435,1.5235797
-1.4299937,1.5906274
-0.05993711,1.3989244
1.1894227,-0.013959587
0.42617667,0.22587761
-1.91536,2.0633862
-1.0339803,0.8651826
0.15926407,-0.6569881
-0.43628493,0.092679486
-0.15363544,0.9853769
-0.880976,0.45843664
0.53818136,0.096761994
1.0615146,0.212219
0.8297599,0.18533015
0.15925865,0.07144576
1.0094652,-0.3620287
-1.0811898,0.3946282
-0.7335151,0.5428521
0.55363494,-0.30776122
-2.1547468,1.6196672
1.4882487,-0.8940312
-1.7575449,-0.7498246
-0.067733705,-0.36920232
-0.8514038,-0.72799826
-0.6931947,0.7459259
-0.020127077,0.17419186
1.1457229,-0.95624435
0.43590793,-0.21308525
1.0792315,-0.28770232
-0.62515724,0.3521656
0.6318312,-0.47547248
-0.7249345,0.9420503
0.58672523,0.132988
0.11620894,1.5195879
-0.07011951,1.2273856
-0.5829818,0.6478119
2.4864364,-1.5643041
0.73063725,-0.71514595
0.15117648,-1.3169405
-0.47420597,0.24466401
-0.89419395,0.8667517
-0.20465893,2.198939
0.2504727,1.3012352
0.2617117,-0.40506425
0.21177915,0.33117908
-0.055972055,0.73873806
0.9928865,0.14539824
-0.5521632,-0.3647709
0.30603617,-1.0905359
-0.7472821,1.3406326
0.4809896,-0.6273614
-1.2744284,-0.37517694
0.8537619,-0.81432754
-3.3975177,-0.12689582
-0.50544274,0.2539616
0.38182002,0.5077592
0.45323217,-1.0519376
-0.70610744,0.46726078
-0.3701419,-0.33245704
-2.0753722,0.076888405
-0.9468276,0.4260647
0.6697548,0.2051556
0.9633923,-0.7018508
0.082496725,-0.29272947
0.9819956,-1.3263056
1.4627702,-0.67367333
0.9366388,0.38192946
0.8536251,-0.7460762
1.4190514,-1.0942411
-0.69425076,-0.22764385
1.0543232,-0.12852426
-2.3239877,3.4553769
-1.3625426,0.6542507
0.24254331,-0.047025383
0.028681943,0.27755055
0.24635057,-0.38517958
0.2603328,0.5608947
-1.1595047,1.0446223
-0.18540798,0.5609062
0.49764913,-0.73634154
0.51549387,-0.32572344
-0.29328954,0.9704517
0.32164976,1.3735343
0.27611986,-0.36987457
-0.5389837,1.5207437
-0.31450412,1.6781257
-0.6490948,-0.06179745
-0.36387947,-0.37832487
1.7508736,-1.6150041
-0.77978486,0.78402084
-0.852731,-0.25615442
0.36492562,0.83348906
0.75826,-0.5853188
0.7211467,-1.1766886
-0.22034255,-0.95257455
1.2204437,-0.9279171
0.11659569,0.4597562
0.6561231,1.4870998
-0.2774538,1.2952596
0.29917985,-0.2806146
0.052757442,-0.95398486
-1.399284,1.6240572
0.054896954,0.4523347
0.44356903,-0.41086668
1.8217543,-1.2964963
-0.16284943,0.17471685
-0.2877357,0.12905045
-1.6984564,1.1601752
0.31444407,-0.595388
-0.2103699,0.22676435
0.39448142,0.4684678
0.66571856,-0.11271027
0.9849117,0.48546743
0.17117706,0.28301045
0.29324517,0.075473346
0.46293873,-0.1807208
1.3926561,1.634201
0.6814008,0.20229618
0.2354215,0.91619414
0.596365,0.0017729452
1.8456323,-1.1578177
2.4987597,-2.2032204
-0.5220436,0.36361477
0.11271476,-0.1916594
-0.38276243,0.9411645
0.46052724,-2.1332085
-1.2826241,0.47026855
-1.1039178,0.4993315
-0.63548064,0.12441359
-0.5055086,0.5670555
-0.51195204,2.2018542
1.9490156,-1.8580031
0.476455,-0.8836686
-1.2998804,1.3161594
0.18447867,-1.9665256
0.65874684,-0.5703902
-0.42753538,0.966252
1.1151518,0.40716836
1.2067962,-0.640233
1.7777469,-0.9031531
-1.895823,0.14502876
0.14389515,-0.4477576
-0.10853173,0.3923718
1.669725,-0.40699646
0.68176705,-0.47006214
-2.064419,0.77557456
-0.35800675,-0.4973129
-1.5113555,1.3965756
-0.72923034,0.6378279
0.23137262,-0.060347583
0.41311377,1.4735914
1.500706,-1.0235815
0.22271794,-0.15503937
-0.5561198,1.5431056
0.35126156,0.5941356
1.0578952,-0.27594182
-0.14028552,0.47187528
-0.7903042,0.27431744
0.7318682,-0.102640614
-0.5679411,-0.7319589
-0.26730302,-0.037305735
0.64817727,-0.24497908
0.45899597,0.8206898
-0.3866836,0.6123624
0.36385354,-0.79383254
-0.1991809,-0.3555605
-0.16225436,-0.5597657
-0.9764419,1.7362396
0.35026473,1.373285
1.1658535,0.023506781
0.91408366,0.47163656
2.2708406,-0.060802143
0.6439851,0.51959467
-0.6296603,1.0426744
0.9356779,-1.1091388
0.22561873,-0.6367712
-0.9453989,1.1048552
0.9589891,0.08167435
0.15546907,-0.37517676
-0.16411807,0.6981782
0.14715841,0.39472848
0.40919724,0.38026875
2.2290378,2.028423
0.3995035,0.50800204
-0.089969344,-0.16060795
-0.08488714,1.3262731
-0.37928244,-1.6207285
-0.107481144,-0.32739082
-0.13718045,0.2038115
-1.4949203,0.5070173
0.9493954,-0.81765306
-0.28987285,0.72010136
-1.5081168,-0.253306
1.2294385,-1.4670686
0.90469706,-0.7000135
1.1656451,-0.9293974
-1.1068124,1.3144103
-0.15585114,0.08806623
0.5535203,-0.60835266
1.9248598,0.14519636
0.62193805,-1.4715527
1.1870147,-0.6829722
-0.019959562,0.32649115
0.2081802,0.35047728
0.9733474,0.6880614
0.9102451,-1.6616625
-0.5761546,1.2242297
0.5410073,0.25980902
-0.9566449,1.5017207
-1.251824,0.59974504
-0.2600608,0.61369735
0.14568006,0.46499842
-0.87347156,1.0352755
0.62155247,-0.44126126
-1.8924696,0.5320258
-0.863757,0.5860598
-2.8850627,1.5261645
-0.5232632,0.71126705
-0.5149094,0.6487491
-0.63669664,0.7701115
-1.1057924,1.1095183
-0.76232255,-0.1770709
0.45020938,-0.6827907
-2.3939004,2.3951974
1.2578619,1.4619328
0.95731395,-0.5732139
0.2658082,0.38162628
-0.49552962,0.734115
0.8617768,-0.27721408
-0.08778265,0.5518086
-0.052543942,0.57867795
-1.113589,0.3214279
0.8676508,0.83524185
0.34375167,-0.031180663
2.1626842,-0.7583139
0.64149207,-0.21536672
1.222284,-0.8648678
1.5532143,-0.08677114
-1.1372005,0.47158486
-0.0018442789,0.20075548
-0.91005856,1.1391249
1.9497925,-1.5293
0.68585384,0.90231997
-2.0854752,1.9150205
-0.83687013,1.2040546
0.605075,1.0378617
0.15138993,0.081288375
1.2519294,0.40188786
1.2622149,-1.0156788
-1.1544399,-0.02091432
1.3150532,-1.3384176
-0.8307695,0.5709088
0.76779723,-1.1138192
-0.2676969,0.41993684
-0.4582558,-0.8745157
-0.99806976,0.34168127
0.26560652,0.8490273
0.22116795,-0.08851323
-0.5853939,0.7948072
-0.42588627,-0.71885747
1.1432382,-1.0179209
0.3897113,0.67801976
0.641756,-0.7275396
0.85309607,-0.7373781
0.5081668,-0.4394444
0.57382715,-1.0965203
1.2762806,-1.5355991
0.975695,-0.28555536
-0.12578988,0.74135995
0.06975229,-0.41312498
0.90664876,-1.7060682
0.7746184,-0.9915931
1.6379397,-1.8892481
-1.0782013,0.3698144
0.4446749,-0.43734187
-0.5621747,1.1305263
0.8411492,-1.2322619
0.9926355,0.7692594
0.10926287,-1.1718371
2.519555,3.1398537
0.15307605,1.6052487
-1.6854187,-0.14504144
0.53620297,-0.8237273
1.0626875,-0.98623466
0.41610786,0.4729763
-0.42569274,0.19929901
-1.5665675,2.006864
1.2574135,-1.0540698
0.51795006,0.48349416
-0.37152663,0.88541067
0.5073675,0.07198624
0.08875213,1.1686032
-0.46346855,0.16525814
1.7165638,-1.4536921
0.5406708,0.6578069
-0.61323005,1.3095837
-1.3199655,1.0216047
-0.7970473,0.27778977
0.6383228,-0.2746254
0.6085079,0.040903643
-0.1429376,-1.054571
-0.33564752,0.92198753
-1.2843221,2.118501
0.93017614,1.1660022
1.5929748,-0.22312488
-0.1034723,-0.20557961
-1.4282365,0.53061265
1.9189632,-1.9633205
0.910071,-1.6091565
-0.2675206,-1.2382133
0.35201463,0.0083803795
1.8073058,-1.1940284
-1.8209778,1.2443539
1.0464785,0.07865973
1.204192,0.2217098
1.1265951,-0.69741476
-2.5789642,0.27523568
1.1996305,0.098911494
0.16193612,-0.18474717
1.2180887,-0.40096527
0.5189941,0.5158125
0.35289374,0.8316716
-0.07309134,0.50556827
1.6283119,-0.41185656
1.2245941,-0.9697847
-1.0030935,1.2719595
1.9135047,-1.0173959
-0.32330546,0.9764003
-1.6573496,-1.3434376
0.06272041,-0.5760003
-1.3917466,0.646371
0.30709144,-0.5366356
1.1173612,-0.6320536
-0.9397278,-0.95597875
-0.51429045,-0.24781868
0.95285565,-0.028041575
0.37626857,-0.5808864
-0.27977556,-0.01789789
-1.2290541,2.1634376
-0.07598075,-0.3616394
-0.577541,0.8338156
0.12718087,0.53982115
0.9736136,-0.93210423
0.59936833,-0.57169735
-2.098715,2.225038
-0.8310327,0.43725407
0.57899594,-0.5931445
0.07079874,0.87332
0.3523011,-1.1358669
-0.6293013,-1.3313555
-0.6458425,0.8461744
-0.85061765,1.0234927
0.32799605,-0.33370817
-1.2239606,0.8893909
1.6218674,-0.1600569
-0.5409522,0.41470572
0.4454976,-0.49840966
-2.0188308,0.5384051
0.10011555,-0.9640129
-3.647041,4.1132517
-0.9371921,0.936866
1.1072071,-1.5332894
-1.0168455,-1.4407814
1.0587223,0.52298546
-0.99566174,1.05229
0.61895615,-0.27234164
-0.18569778,0.0036944298
1.6997335,-1.6132653
0.82893413,0.20805469
-0.71163166,0.45711643
-0.38193813,0.98363
-1.0601468,1.2237823
-0.5876351,0.516091
-1.1502914,0.5563833
-0.27295783,-1.6433783
0.7903725,-0.3856949
1.7054743,0.4208756
0.773234,0.191543
0.36093733,0.24508563
1.9148021,-0.026128987
-1.8816631,1.8613962
-0.63155735,-0.32660484
1.5889144,-0.99499846
-1.1074904,1.3524562
-0.3420443,-2.0343063
-0.2480856,0.4763119
0.62772286,-0.8915735
0.3142725,-0.044555373
-2.073762,-0.2840142
0.0117984945,-0.48628342
1.0918576,-0.9986976
-0.42421505,0.38288325
1.3430051,-0.03313532
-0.594324,0.74984854
0.28305307,-0.13222292
1.381656,1.2846882
0.0035168594,0.43748736
1.1835665,-1.3656125
0.51506877,-0.8730805
-0.10186245,0.63404113
-0.96702623,0.42987472
-0.7669,-1.3817275
-0.78812283,1.158525
2.8513417,-1.5718383
-0.86416817,0.93531203
1.4813988,-1.1807519
-1.5624989,-0.8009829
-1.9089102,1.0421389
-0.47432965,0.5079456
-2.055223,1.0710684
-0.91347563,0.55691004
0.9280267,-0.830966
0.58011675,1.3690462
-0.87066245,0.90477276
0.92434645,0.32123706
-1.3741544,-0.111663096
0.7905058,-1.3150052
-0.38556215,0.493594
-0.43785203,1.288033
-0.96433824,-0.686586
-0.4389561,0.20081165
-0.29820067,0.5731968
0.6494656,0.15151674
0.02583478,0.36759013
1.3276578,0.10089687
1.0259559,-1.0372022
-0.49971047,0.22068825
-0.75139123,-1.0546068
0.19336657,0.8747528
-0.3314852,0.06100829
-0.4010447,0.41981548
-2.3865945,0.6251046
-2.4518921,2.7046778
0.96712977,-1.5277393
0.2758281,-0.6752453
-0.33264008,1.0314801
1.8574479,0.0017878907
1.0958433,1.3553264
0.35322848,0.31726533
0.9399541,0.005964567
2.0149872,0.26554283
-0.23157339,-0.040835686
-0.6810003,1.2936434
0.110535435,1.0492765
0.51216525,-1.422257
1.750611,-0.08404642
0.030005686,0.33382773
0.61931705,0.112620905
1.0234616,-0.63978523
2.1314838,2.4802878
1.1578423,-0.7175903
0.46995947,2.1476746
0.07994259,0.48791653
-0.93920535,0.29020992
1.1877952,-0.947713
-0.26200983,-0.45536032
-1.3358706,1.1295066
3.735488,-2.6988354
-0.87954915,0.44535863
-1.8130035,-2.8699234
-0.33092245,0.585601
-0.049654555,0.7606593
1.5643932,-2.001763
-2.0716193,1.5320543
-0.0005099307,1.3288691
0.028600851,-0.3287855
-0.57117677,1.2847222
0.9513052,-0.43101403
-0.083873995,-0.11564118
0.51173633,-0.015797421
0.88177305,-0.9214335
0.45973143,-0.84703696
-0.6525065,1.7664702
-0.06954024,-0.8426066
0.32334986,0.6724227
1.2492658,-0.15952006
0.22729169,1.0273789
0.48963797,-0.08038064
-0.45892322,1.4526335
-0.20410122,-0.022580301
-1.0587623,0.8746701
0.52668196,1.5293943
0.14031614,-0.1023407
-1.9384646,2.360126
-1.9873142,2.5943112
0.32522672,-0.38628292
-0.87439907,-0.32842028
0.30300242,0.29363653
-0.8479306,0.7221965
0.47602612,0.043867204
0.12159292,1.2641982
-0.37473342,-0.32654747
0.9708631,-0.35057005
-0.6084801,0.5009246
1.1176937,-0.48634937
1.1234968,-0.8073542
-0.44534966,1.058383
0.14408195,-0.011929087
-0.7253484,0.36660436
0.144426,-1.3639469
-1.3670863,0.30685586
-0.8709112,0.20424032
-0.040906996,-0.5257478
-0.37110615,0.00825335
-1.3676853,0.23693797
0.2153823,-1.9673619
-1.3321767,1.6362978
0.7851971,-0.75548124
0.5872908,-0.87904084
-0.4145543,0.7267284
0.020095546,0.68966544
1.0246156,-0.01342016
0.49514416,-0.5626925
-0.7916576,0.20133041
-0.07438099,0.04702009
1.5336304,-1.9976331
0.29317465,0.0826019
-1.4163734,1.3651584
0.7624662,-0.08643462
-1.4497522,-0.88604313
-1.2807741,1.0418627
-0.024569878,0.30841973
0.25337648,-0.8356464
-0.13640854,-0.44897848
0.07081601,-2.1738925
-1.3968412,0.11231295
0.53177243,-1.0257845
0.08996095,-0.8937581
0.15734185,-0.76673466
-0.14252535,0.875717
0.48866263,0.14661746
1.5824718,-1.779855
0.80274713,-1.0482
0.5590984,1.2571977
-0.6501559,0.39457062
-0.3491108,0.40904114
-1.1455264,0.9055184
-0.36585867,1.5066569
-0.6037955,1.2392689
0.3336866,-0.43722203
0.9074654,0.45579395
