theta1,theta2
1.0992867,1.7189614
-2.4076228,1.3976431
-0.8200034,1.0327666
1.3341106,-0.9604099
-0.7030801,-0.46675596
1.0412092,-2.383393
0.18671823,0.13107282
-0.16961697,0.061501235
-0.2502687,0.4765502
1.7798761,-1.0094155
-0.4470014,-0.054229658
-0.6351739,1.0805416
-0.5093207,0.5936781
-0.982644,1.3899895
0.12984782,0.23727648
-0.17655714,0.016541552
-1.5146406,1.3745434
-1.5646274,1.6790851
0.45449123,-0.37612218
-1.66967,-1.0740224
-0.96916854,-0.68730706
1.1299362,-0.1946547
0.07888829,0.87327003
0.7071188,-0.6375446
-1.0513366,-1.0671331
0.6568758,0.019710407
0.2153927,-1.8725255
-0.88499665,1.2523345
1.2220336,2.4885151
-0.71833867,1.65427
0.44374123,-0.64495885
-0.39689255,0.36752856
-0.27957398,0.910649
0.023010852,-2.2442243
-0.73634124,0.28594294
0.033259906,0.14044651
-2.0094595,0.5935132
0.86843956,0.60338205
0.09089357,0.90585023
0.22292237,0.22944723
0.9338129,-0.7222147
-1.8053968,0.79730594
1.1514193,-0.46770588
-0.816317,-0.12629719
0.9206798,0.0876429
0.4188748,0.20634234
0.080829725,-0.39275768
0.084121294,0.061537404
-0.11003059,0.7719665
-1.1338087,0.8938801
1.5281723,-1.4565816
-0.79647297,-1.0802364
0.943827,-1.0733811
0.65330875,-0.6636804
-0.052336708,1.0177855
0.43733346,0.5523704
-1.3523886,-0.6134579
-0.63208854,-0.23191766
-0.48532265,-1.0997909
0.24938145,-1.1809468
-2.5243237,-3.5739367
-1.350964,-0.62086964
-0.34155062,0.45111546
0.4589114,0.15130709
0.43619466,0.06938654
1.2089217,-0.57853687
0.7793494,1.0084082
-1.5013454,-2.404923
-0.7309622,0.19064869
0.24614954,-0.60603744
-1.9047757,0.5098476
0.1273451,-1.1208018
1.1871222,-0.9706299
-0.1777186,-0.95967674
0.013360546,-1.8438454
0.24670489,-1.8960099
0.18796736,-0.04855624
0.07631938,-0.12089541
-0.21822281,0.06455537
-0.47475174,-0.09006544
-0.14188014,0.6043792
-0.19296029,0.3854053
-1.1209264,-0.99400234
-2.5742815,1.9258844
0.56379396,-1.591744
0.40475577,-1.6520064
-0.40473917,0.14789969
-1.3555279,0.83801645
-1.6411839,0.89923376
-0.16014697,-0.6348087
-1.1403587,-1.18828
1.5094835,-1.0326926
-0.3885541,-0.47566897
0.6898808,-1.4195253
-0.5619041,0.8197732
-0.03005412,-0.13315834
-0.9232097,0.7797684
-1.1072481,1.3552487
1.2157129,-0.005095911
-0.5220665,-0.32131276
-1.0059357,-0.00037004575
-0.8990082,0.22989099
0.13067661,0.13210839
-0.2669675,-0.50228417
-0.69261074,-2.2542746
-3.0662842,3.5239782
-0.87043786,-2.1025858
-1.1569135,-0.53758615
0.28800702,-1.7997352
0.6436652,-0.3015025
-0.6147054,1.0093199
-2.736314,-0.89963037
-1.0457886,0.65232426
-1.7318636,-0.7608417
0.8459892,0.79010606
-1.1099812,1.0436884
1.2010926,-2.3753922
0.054624423,-0.6608311
-0.5696074,-0.83622444
0.037507415,-0.06101651
-0.765299,0.37397277
1.2702549,-0.6256356
-1.1442897,-1.1716019
-1.4643687,1.3164798
-1.3527689,-0.13121974
-0.039917186,-0.3895076
-0.38118926,0.15070577
1.168917,0.26685387
-1.5333003,-1.5871711
2.2402923,-1.550745
0.3772964,-0.37430346
0.2999142,0.8907516
0.51326656,-1.2453879
0.41004056,-0.03283428
-1.1283541,-0.35175946
0.18920884,-0.051149108
-0.65864456,0.5616294
1.3973174,-0.9902325
-0.9061967,-0.30042416
-0.07150342,-0.69307864
-0.17109624,-0.5690683
-0.08203898,0.16114065
-0.20743124,-0.7607791
-0.024752231,-0.7460035
-1.1459734,-0.3749948
-1.1512487,-0.85312545
-1.0014591,1.6557634
-0.29967263,0.49662444
0.35463387,-1.0220767
0.27349445,0.103579536
-1.4079722,0.9208285
-0.40472618,-0.4859366
-1.7055538,-0.09921032
0.704638,-0.123553574
-0.53687865,-0.4242322
1.8564247,-1.6966892
-0.83011395,1.1689599
0.19368705,-0.19097526
0.81847453,-0.7452137
-0.17386332,-0.6549395
-1.278488,-1.504418
-0.31445327,0.13304567
0.7980648,-0.4997023
-0.46478102,-0.15356983
-1.0444609,1.4048462
0.71880955,-2.7537832
-0.5407332,0.11254865
-0.13489717,0.6828018
-0.9345979,0.57636005
0.6076502,-0.16901933
-0.15060346,-1.1440744
-0.532368,0.9072086
-0.68882793,0.826271
0.7459408,0.7242814
-0.122708,0.4125483
-1.4272443,0.9340454
-0.27508727,-0.3838972
1.415542,-1.5490105
0.25585696,-1.4877125
0.70898205,1.221873
-0.3802056,0.7068527
0.87189424,1.3583074
-1.1038938,1.1930528
-1.3889828,0.8864383
0.4851281,-1.015866
0.7670675,-0.3173765
1.5402269,-0.7844697
0.3300431,0.96733946
1.23543,0.2965726
0.51865494,1.3726157
-0.25303563,1.7176262
0.52779675,-0.32781363
-2.5748682,-2.1770186
0.7428621,-0.49440557
1.2206001,-0.2500183
-1.2499212,0.11081345
0.12166178,0.52768475
0.13312875,0.6429455
-0.9151149,0.7615022
0.1072964,1.0294352
-1.5860165,0.33486807
2.3579094,-2.9546292
0.6431553,0.72263443
-0.56486136,-1.017961
-0.9875627,0.30971476
0.2200785,0.39408106
0.24187917,-0.08018891
0.7006389,-0.18627436
0.97614264,-0.6320162
1.1417515,-0.5711128
-0.5871537,0.1897363
-0.13763213,0.23100872
-0.62221146,-0.3805885
-0.28134403,-0.07644526
-1.2274567,-0.87484014
-0.3365353,-0.982999
1.1924661,-0.98070407
0.12367078,1.1088742
-0.07666442,0.7659688
-0.6484733,0.60187054
0.5296,0.54429626
-1.2591578,1.893605
0.11070006,-0.46892723
0.9688036,0.74787945
0.51518196,0.9803262
1.566114,-0.35990876
0.4888335,0.83342
-0.284136,2.099956
1.7928765,1.9361216
0.897195,-0.48966634
0.060950596,0.47604498
-0.62725955,-2.0122736
0.14034809,0.043415155
-1.046523,-0.15986305
0.7793475,-0.70966417
0.049742762,-0.87758404
0.1284143,-0.16262002
-0.9412957,1.1314917
-0.08100837,-0.5126497
-4.478872,3.9303017
-0.048981596,-1.5190744
1.4276904,-0.7457526
2.2100763,-0.9871358
-1.6109447,0.030173289
1.4952704,1.4445885
0.9295785,0.014237493
0.09256137,0.6380056
-0.9002587,-1.495859
-0.22568701,1.22007
-0.67901367,-0.36233446
-1.424731,2.3446836
0.5295501,-0.09809721
0.43768364,-1.8087054
-1.4392027,-2.4006119
-1.2965493,0.91364574
-1.5618589,-0.39559302
-0.30133483,0.60338527
0.55382514,-0.5574177
-0.28301218,-0.09635486
-0.21273738,0.84599704
0.06955555,0.71001625
-0.78100306,1.1691476
-0.60723335,-0.017904207
-0.99998707,1.5006008
-0.13819191,-0.20619468
-0.66600144,-0.049436666
-0.68596995,0.4881627
-0.07725258,-1.2767391
-3.1557405,-3.216474
-0.3366891,-0.64671797
-0.6156241,1.0707208
-0.28516942,0.35233727
-1.7485938,0.0470914
0.4743907,0.27697417
-0.046522114,-0.66914535
0.69942456,-0.45210418
0.13946432,-0.44573367
0.9953635,-0.24333444
0.032578997,0.87723964
-0.04647303,1.2398028
0.27850845,-1.0400531
0.71831685,0.33270007
0.10148132,0.31860912
0.25300932,0.039202318
0.19039874,-0.13640463
0.08433492,0.4351188
-3.5774262,3.8818574
-0.045364328,-0.48269376
1.0898418,-1.9015442
0.5358964,-0.27207002
0.6120567,-0.4851942
0.9806792,-0.48407987
-0.46382555,0.47608486
-0.3600101,-0.21123712
0.042152263,0.15221278
-0.606231,0.8128182
-0.87235326,-0.46385124
-0.2937921,-0.8442439
-0.008011241,1.627066
-0.48993906,-0.5089138
0.6830673,0.3343693
0.06467574,-0.29626915
-1.8336205,0.29819155
0.29434982,-1.1095164
-0.8403832,-0.3123833
0.8383108,0.33136246
-0.555009,-0.16225827
0.27990198,0.64933467
-1.3472933,-2.522938
-0.66989297,-0.8264818
0.74851984,-0.63439244
-0.60841984,1.3601034
0.19159754,-0.10339706
-1.0686642,-0.1786213
0.6195161,-0.43640962
0.9868364,-0.60165524
0.47717747,0.50631315
0.74965566,-0.74697137
-0.6973393,1.3767631
0.3638852,-0.43187112
-0.64849573,0.12516068
0.55254406,-0.8238456
-0.94086486,1.1088767
1.6490144,-0.9529418
2.7054465,-2.7452264
-0.6478052,1.133989
-0.39014587,0.4910371
-0.27024361,-1.0352237
-0.21886502,0.21628202
1.0029479,-0.7796956
0.027695995,-1.5228602
-0.98547,-0.0046723797
-0.7947834,0.48901498
-0.32079634,-0.36978316
1.3774415,-0.95387536
1.0163947,0.31107593
0.2573168,0.43511757
0.46107355,0.95525396
-0.5975318,-1.2624112
-0.116894856,0.10086946
-0.5544952,-0.80402315
1.6581614,-0.7452088
-0.61693525,0.70294625
0.24705528,0.5679108
0.12136656,-0.21544783
1.1974146,-0.16448824
-0.6982974,0.8985684
-1.5041093,-0.16309664
-0.16208507,1.2387931
-0.048867345,0.6688392
-0.41760167,0.2277062
0.3536169,1.5797445
0.2944133,0.12460762
-3.1265063,-2.3734143
-0.22641186,-1.0082017
-0.3197633,0.39365312
-0.72776604,0.4089527
-0.08004666,0.48101935
0.7765028,-0.52538073
0.09545873,-0.52353925
0.925998,-2.0812252
0.16103049,-0.28747505
0.79710895,-0.06840982
0.83845246,-0.9971048
-0.20914562,0.78824806
-2.411819,1.8841358
-0.6748203,-0.5426573
2.8560152,-0.6945343
0.7526405,0.31732523
-0.4154011,-0.084198356
0.12097172,0.15912166
3.9789894,-3.452536
-0.48469013,0.29298872
-0.026615294,-1.0885458
-0.52349937,-0.29416978
0.7878901,-0.3488065
0.027119536,0.27644312
0.2767784,0.5788933
0.07251176,-0.5487051
1.4834223,-1.3372535
0.29569066,-0.9026977
1.1133219,-1.617804
-0.39415103,0.8890106
-0.40125906,-1.4053113
0.058122817,0.09393839
0.13149153,-1.4187485
0.31007284,0.49125147
0.16029559,-0.27467787
-1.3868175,0.05575721
-0.46681833,-1.0769575
-0.46762177,0.3143938
0.28539318,0.18491405
0.81791574,-0.58792806
0.7750129,-0.66358167
-1.6139675,2.0253816
0.85562706,0.73204464
-1.0421532,0.6769146
-1.837843,1.4306147
-0.19713745,1.345871
0.05272542,0.9823948
0.1910171,0.30781138
0.28156266,-1.1144224
1.4874082,-0.6778876
0.4082476,-0.5304608
0.4619202,-0.14942583
-0.17981613,0.42576
0.16051479,0.43379152
1.1940771,-0.35248998
-1.1749853,1.2010576
-0.8333345,-0.16027135
-0.999231,-0.7989979
-0.02262547,0.05324754
0.14101511,-0.5688346
-0.54377365,0.5210236
-0.64553994,1.3829051
0.36792055,-0.20901908
1.3913721,-2.617638
-0.10283895,-0.90624094
-1.6091036,0.6912614
-0.22653784,-0.14503933
1.5082468,-1.5634655
-2.5568626,2.701308
0.5513866,0.018276468
0.20386879,0.6214148
-0.3217448,-0.34937802
0.87542176,-0.6985558
-0.30950198,-0.50178176
0.06764348,-1.4629653
-0.27465546,-1.2584901
-0.15484338,0.05332727
-0.034478348,-0.6241599
-1.2409074,-0.95321006
0.44825673,-0.9207686
0.6175738,-0.07250551
-0.4495448,-0.13353746
0.3661222,-0.36614177
-1.0644352,0.7374831
0.77784777,0.002396621
0.08053617,-0.051700633
0.23905174,-0.01966381
0.36274633,-0.19894741
0.16305111,0.2477865
0.7820385,-0.12551169
-0.9776503,-0.103236794
-0.26933417,-0.7391108
0.7669948,0.4244769
0.85762095,0.29411405
-0.27735737,0.8522461
-0.770193,0.3337564
-0.4715801,0.35796562
-1.1895556,1.2040961
-0.38658452,-1.0448449
0.38171065,-0.5995215
1.396222,-2.5163417
-0.12611811,-1.2473959
-0.046038114,0.048352927
-0.022405142,0.07344658
1.1266161,-0.73733675
0.056352958,0.5430181
-1.3832867,1.4544317
-0.59947526,1.1527888
1.1224059,-0.126836
-0.07359743,-1.5835719
-0.4657184,0.94364834
0.8690359,-0.6213281
-0.7850229,1.3644128
1.1519696,-0.9433248
-0.2202859,2.070866
1.1887995,-1.5358238
-0.25251085,-0.29701823
-0.082713835,-3.05721
-0.1553293,0.1192816
-1.4996879,3.1077707
1.7211573,-1.2840577
-0.48524347,-0.6385622
0.043448705,0.91052836
-2.0126877,0.2960671
-0.22299059,-0.9207688
-0.91682523,0.8057749
0.08680223,0.15660226
0.7727391,-0.44510886
-0.77437556,0.7663212
-4.9795713,4.8755755
0.47542965,-0.35056648
-0.960522,0.86285263
0.38957286,-0.71848696
0.7141014,-0.37700635
-0.08257262,0.0645507
-0.6906494,2.2231946
-1.7400519,1.6553575
-0.9777207,-0.15898375
0.24185804,0.4430374
-0.9234516,0.19170418
-1.1820625,1.2917948
-0.21791828,0.57812065
0.32522556,-1.1906751
-1.045951,2.4706128
0.8908106,-1.2745749
-1.3867736,0.60967726
0.9281828,-0.6976028
1.1734632,-0.04569315
-1.3245692,1.6079556
0.19280785,-0.5323199
1.1499531,-0.91020197
-0.3855145,0.8809089
-0.7742724,1.0176365
-0.6465213,0.8955709
0.25741717,0.36909992
0.84130406,-0.19682321
-0.60212564,1.3754209
0.92916334,0.0039080316
0.7534627,-1.7710483
-0.46443057,-0.37484953
0.7684138,-0.8000685
0.53158873,-0.44114393
0.7944142,-0.4947799
0.51403266,0.044836253
-0.28611076,0.91132665
-0.9503909,1.0159707
1.0610654,-0.08357059
-0.3635566,0.6992884
-0.6003821,1.6711265
2.0418417,-1.8417493
-1.9658121,0.08509798
-0.026176427,-0.7079371
0.6446758,-1.3606089
-0.56096953,0.5484549
-0.23462325,-0.94702977
0.30506143,-0.1662208
-0.7920997,0.5993102
-0.7348306,-0.43487954
-0.15095593,-0.096249826
-0.75197405,-0.77033997
-0.41903123,0.69904673
0.6367296,0.04665027
-0.111025035,0.507328
-0.55093265,0.0069378987
-1.1291413,-0.61134356
-0.3712573,1.1338165
-1.2827072,0.8952192
-0.82271576,1.1692699
0.03667447,1.528552
0.20008609,0.80134565
-0.054548644,-0.37588277
0.17874686,0.14379296
0.43580604,-1.6336676
-0.7389492,0.49673653
-0.19137777,0.62775975
-0.4210099,0.988275
-0.06684632,-0.63113415
0.84656096,-0.40734145
-2.7018042,3.3765354
-1.2700261,-0.061493114
0.71078736,-2.3919153
0.016118273,-0.07195437
1.1521753,-1.1120684
0.18776189,-0.82141453
-0.42749485,0.068542
-2.411756,-0.11669873
0.7383826,0.27594995
-0.8877673,0.11263776
1.5107161,-1.045197
-0.33462423,0.20102993
-1.9377567,-1.0737678
-0.44845247,0.7525236
1.2963886,-1.7776333
-0.00013622582,0.6268373
0.09523367,-0.22068971
-1.0783656,1.7443663
-0.43925142,0.025227575
-0.5513893,-2.2839186
-3.4131033,1.7382594
-0.018381273,0.5960592
2.2600856,2.1978424
-0.78222245,-1.3838787
-1.4483465,-0.40587318
-1.1456351,1.6502934
0.3981672,0.25502977
0.8707482,-1.3878394
-0.22991255,0.16785206
0.6069627,-1.5231581
-1.5769552,1.3156445
-0.12072465,-0.44811088
1.4366677,0.7807366
0.21544093,0.31063148
-1.0721878,0.7226224
0.47431177,-1.4608679
-1.0915227,0.38783786
-0.07392101,0.13674833
-0.47391185,0.8053935
-1.2471206,-0.48934326
1.3672158,-0.2694326
-0.065144345,-0.26890877
-1.9949247,2.1738913
1.1411564,0.12279306
-1.4052423,-1.4474103
0.23735604,0.92886245
0.70047635,0.076635
0.021533014,0.47709295
-0.22820032,-1.2983283
1.175971,0.9118818
1.2220799,-0.39981702
0.08255146,0.26529142
0.18644424,0.49075148
-0.062008917,0.9784551
-0.37609404,0.78184634
-0.2687951,-0.6053172
-0.88060224,-0.15528898
-2.1191566,-0.16650696
0.2537279,-0.27769542
-0.82235867,-0.08434355
-1.5013744,0.1113664
-1.6110804,-0.5880151
0.2368323,-0.58835673
-0.52374566,0.20255373
-0.95716816,0.092501365
0.18562548,-0.15024953
-0.46548975,-0.90718836
0.21867825,0.010325645
0.1273855,-1.1198245
-1.6413646,1.5606508
-0.46711954,1.0988083
0.6587938,-0.47554827
0.0056777135,0.52374864
-0.18561973,1.1017311
-0.019191405,0.70328987
-0.101549044,0.2366654
-0.34862608,0.651051
-0.019783976,-0.2282093
0.72072446,-1.8392086
0.16071062,-0.22745253
0.45374337,-0.6746091
0.90842575,-0.81239325
-0.3213248,-0.43555462
0.060376354,-0.6703427
0.33377868,-0.1418799
-1.8738525,2.378252
1.2464836,-0.7350686
1.5712596,-0.5276519
0.555714,-0.27053785
-1.4907036,2.4384036
0.044578217,-0.10435416
0.108208776,0.013893561
-0.88792616,-0.0028917517
1.0139759,0.35698342
1.8827845,0.2789622
-1.1010171,0.45002523
0.7309052,-0.46826178
1.641319,0.38522938
0.54908234,0.5688386
1.2254767,-1.077657
0.3891972,1.2464656
0.28519285,0.2990432
0.36984447,1.9476491
1.5273798,-0.0465054
0.67228276,0.41946203
0.8595498,-0.74078774
-1.6209784,-0.6312904
-0.32098955,-0.23017816
-0.061395638,-1.2712189
-0.087642655,-0.80102044
-0.7229663,0.95224154
0.45719218,0.31190518
-0.055701353,1.1654764
0.42027798,0.23603968
-0.9709454,0.77609605
-0.20704544,0.04328901
-0.31016988,0.07113186
-0.17945038,0.012207557
0.8527769,-1.3892305
-0.9799608,-0.15775497
-1.1942862,-0.29221892
-0.6973255,1.2884827
0.13102031,0.071379595
-0.8764297,0.7014054
-1.1186453,0.44929305
1.1374518,-0.20156236
1.3216374,-0.6554156
-0.23206624,-0.5935502
0.044253275,0.44849634
4.5437284,-4.2958827
0.13533324,1.5957773
-0.36629352,0.38870487
0.05976393,-0.0014892587
-0.19261442,0.6435474
1.3722625,-0.9855137
0.054461736,0.7451479
0.7841919,-1.3200587
-0.32877237,1.9468746
-1.5779788,1.4451945
-0.2986845,0.43525168
-0.86517364,1.1700035
-0.370948,0.33673
0.51591355,-1.5883248
-0.45264795,-1.2019937
-0.912801,0.3046206
-1.3664559,0.5940426
2.6344957,-1.3148204
-1.3532168,-0.49516064
1.3921854,-0.7322405
0.12526724,0.57111853
0.45141867,-0.45479062
-1.1587453,0.6755644
0.06794685,0.7302577
0.7829225,0.0012809178
-0.57542807,1.0916275
-2.0819976,-0.41527528
0.5878736,0.015584772
-1.7375829,2.300744
1.0276996,-0.112696454
-0.113029145,-1.0510538
0.29641852,0.3522621
-0.51808083,-0.45195487
0.01483073,-1.3030798
1.7039844,-1.6171187
1.0489404,0.43393895
0.27407268,0.019690441
0.6422632,-0.7960787
-0.47292697,-0.19342695
-0.18091755,-0.6930649
-1.6222422,-1.0898786
0.21426524,-0.71918005
1.5722637,-1.3767495
-0.13163415,1.2287557
-0.15058991,-0.31320542
-0.12625158,-0.4469472
-0.6370941,1.7238978
-0.13053459,0.6756316
-0.21793026,0.070059806
0.103964,0.3732387
2.261637,-1.3976932
-0.115151964,0.21536368
1.352588,-0.6992951
0.948675,0.071136735
0.96833706,0.13724555
1.2233609,-0.8960252
-0.32297727,-0.16784021
0.30282864,0.6242587
0.15686627,-1.3888283
0.16081877,0.121942416
-0.2380776,-0.3127691
-1.4567348,0.66440123
-1.08496,1.5466219
0.0020083187,0.42384252
-0.3723708,0.6630272
0.2585387,0.017525801
0.22415262,0.5954563
-0.533037,0.38498175
1.7050962,-1.07033
-0.392361,-0.19131894
1.0071472,0.11482884
0.0095777195,2.4082034
0.8319424,0.15317681
-0.935687,1.1421059
0.7013712,-1.2398291
-1.190795,0.28060204
-0.6591261,0.6962488
-0.6983434,0.33924556
1.114365,-0.30837116
-0.040252224,0.83009887
0.22202201,-0.39515513
0.6318731,-0.5879232
0.20840444,-0.63578147
-1.0525804,1.2574283
-0.5236505,0.6655407
-0.58983994,-0.47298506
0.47576258,0.22625141
-1.0576547,-1.5669318
-0.60734254,1.2365646
2.479318,-1.3520656
1.6876228,-0.79653925
1.0121264,-1.0159943
0.2557209,0.3409917
0.41354686,0.5733647
0.13150166,-1.5800211
-1.4978399,0.41150278
-0.81698155,0.7662806
-0.015777186,-1.4344127
0.09688811,0.11849955
-1.039112,0.4046653
0.4370136,-0.8546796
0.7817836,-0.3114885
0.5749897,0.43487483
-1.1483864,-0.78131324
-0.2158295,0.5338154
-2.4655013,-0.060253635
-0.5903159,1.2123599
-1.0150558,0.8267029
0.20965095,-0.20015629
0.16373564,0.20501536
0.19131164,0.028398534
0.76201504,-0.17902644
0.21338464,0.57789576
-1.2354425,-0.83973306
-1.6774118,0.12492403
-1.1558927,2.4677541
0.15700886,-0.26113454
-0.16722617,-0.4595841
-0.5990188,1.1593481
-0.14050911,-0.09153355
-0.9389089,0.41320714
-1.0354216,0.1521193
0.75177675,-0.32441846
-0.9171637,-0.15618381
-0.6692321,-0.50299925
-0.22798651,-1.8447698
0.37523142,-0.5195674
-1.1886597,0.4375985
0.03641454,-1.6404356
-0.9516071,-1.195577
0.812743,-1.4223413
1.2417313,-1.4109788
0.88124627,0.37032634
2.0943182,1.6183155
-0.7156991,-0.52902985
-0.4624145,0.13341111
0.95928943,-1.3606184
0.7968997,-0.8905619
-0.2272441,-0.6535999
-0.08020195,-1.5958067
0.01120103,-0.45910433
-0.47066677,-0.05992143
-0.33627298,0.68860394
0.54995555,-0.3077963
0.7835134,0.07664042
-1.8075916,0.9236607
0.6155881,-0.2268883
0.38964722,-0.7988611
-2.2234354,0.64490074
0.5685824,-0.25486457
-0.33029845,-0.9286256
1.3981811,-0.7654912
-0.7180436,0.78519464
-1.8555815,-0.33639228
-1.0518236,0.13288595
0.08716713,-0.40180224
0.31149352,-0.39303795
-0.39245963,0.3284016
0.21514852,0.6353993
0.2644208,1.6302027
0.7655971,-0.31002504
-0.21095616,0.6555074
-1.09029,1.1227373
0.06571106,0.01770179
-1.0145011,0.9940431
0.46806017,-0.64944506
-0.18626982,-0.6722447
-2.8704152,0.30918038
-0.11259028,0.4912213
-0.6798339,0.5893357
0.39343786,-0.27990812
1.0110557,-1.3062446
0.39944085,-0.84996396
-2.65012,-1.952628
-1.7392876,-0.27023166
-0.29292518,-0.8169503
0.23091036,-0.6043067
-0.6283499,-0.55296206
-0.6101495,0.3181494
-1.3483708,0.060476895
-0.5516674,-1.3145556
-0.13676244,-0.9215859
-2.208719,-0.36443838
-0.9643588,0.15246643
0.6138545,-1.0714082
0.046355534,-0.31308162
0.20695323,-0.120118044
-0.76019335,-1.5317194
0.72282916,-1.6109033
0.22506742,-0.8343344
-0.5419025,0.49112034
0.032657046,1.322867
-2.4914398,0.47220382
1.9001062,-1.5236728
0.63697046,-0.8202044
-0.27818632,-0.18729925
-0.2372483,0.3098203
0.36624593,-0.4794245
0.5121965,0.35150936
1.1968162,1.4572091
-0.49966156,0.6537059
-1.4753727,-1.1635787
-0.19658634,0.16988295
-1.2022023,-1.0535035
1.3149468,-0.5866064
1.950897,1.5763819
0.4074825,-0.8808979
-0.1715115,-1.1981035
-0.8822785,0.7536717
0.2257775,0.24290049
-0.88934207,1.9504336
-1.277848,0.5741769
0.61474395,0.51058555
1.0850317,2.175501
-1.127091,0.41303873
-0.8342527,1.624443
1.2467351,-0.73470956
-0.18613006,0.76710135
1.2020632,-0.266264
-0.7219352,-0.49894056
-1.2719051,1.6872075
1.0277243,-0.7813909
1.0763689,0.75635725
-1.1828536,0.5439541
-0.64091325,0.06882927
0.8603768,0.2511431
-0.21027634,0.03944963
0.9435084,-1.0199342
-1.9050767,-1.5367299
3.7108023,-1.9345438
-0.35471246,0.26127663
0.7295087,0.12286517
0.18578249,-0.33196014
0.46501133,-0.7713197
0.054175638,-1.8068202
-0.08927576,2.134041
1.4332435,-1.5319287
2.8103502,-2.0928636
-0.6642127,1.0681379
0.8568245,-0.60100895
-1.5946287,1.9334501
-0.4058894,1.3675575
0.84182334,-1.7316555
-0.75472206,-0.86686575
-0.2316068,0.2691668
-4.0659456,2.1953087
1.997397,-1.2709563
-0.05782813,-0.23673162
-0.3496049,0.20921327
-0.088172786,1.1757821
-0.36903328,-0.9988354
1.754812,-1.2417523
-0.2140636,0.76285136
0.018741364,-0.39521593
1.1058964,1.0497575
1.7791477,-0.6765362
0.72104895,-0.99748373
0.6268919,-0.26527303
0.9637008,-0.32148573
0.00865071,-0.26751634
-0.40674236,0.57710505
0.49071258,0.051328287
-6.245407,6.1503806
-0.69862515,0.3922177
-1.2879393,0.58193326
1.4555168,-1.0419812
1.3395611,0.20479447
-0.81688577,1.6238753
0.4434117,0.71765673
0.7097561,0.45137313
-1.9060872,3.0424695
-0.26736787,0.9278156
-0.67893094,2.2511513
0.11932665,0.43783382
2.1976593,-0.83537865
-1.1829029,2.031268
0.33158806,0.08858629
0.6216258,-0.615222
-0.85406494,0.9115644
-0.87242174,0.7077816
0.42562035,0.45245004
-0.7267713,-0.64999557
1.4923052,-2.3334084
-0.17669095,0.43332186
-1.7284437,-2.2791176
1.5175982,0.49968165
1.9217815,-0.5536235
-1.2343376,-0.699282
-0.29209626,0.4415379
-0.20890103,-0.30040243
0.08170685,-1.1405653
-1.118424,0.09178363
-0.40679365,-0.08397594
-0.58384323,0.7629543
0.23742786,-0.51680595
-1.3905498,-2.810248
-1.1195822,-0.39938173
-0.9142261,-0.3676224
-0.05322686,0.20994297
-0.27160206,-1.1138666
-1.1027839,0.85780406
0.5108423,0.6728519
-0.1614712,-0.6093938
0.3498569,-0.3256207
-0.023968337,-1.0986885
-0.0497536,0.17624769
-0.11516414,-2.11109
-0.6818268,0.82123417
1.1507893,-0.41039178
-0.3224539,-0.9120517
-0.08124799,0.28179204
-0.41489622,-0.28706858
0.18388672,-0.6218723
1.3157592,-1.2612182
-0.533034,1.4390671
-1.0392959,0.97460246
-0.86203307,0.33658066
0.7692918,0.16816832
0.9787054,-0.8999446
-0.7373815,0.62703687
-0.89707273,0.719773
-1.1245444,-0.9214848
-0.24210942,0.83191496
-0.8842674,-0.5709419
-0.6191305,-0.9166302
0.24856985,-0.10091815
0.78695875,0.13258423
0.90969557,-1.4821607
-0.29055482,0.41165498
-0.83485854,0.74756426
-0.41169795,-0.09841849
1.6401975,-0.3873281
-1.6862255,0.45332322
-0.63601774,-0.76658946
-0.7476814,0.56679946
-0.6040789,0.8035475
0.30327058,-1.3725331
-0.9283717,-1.0619098
-0.6821715,-0.6447086
0.14412877,0.28463858
-0.9361049,1.9730564
-1.805115,1.7333202
0.49697152,0.0155191915
-0.20931748,1.0614759
-0.1997032,0.17472155
0.758161,-0.6528577
-0.19673637,0.46616107
0.42132202,0.13318047
0.9742629,-0.17825764
-1.372519,-0.13328452
0.6176855,0.45868462
-0.45557183,0.3672312
-0.100513294,0.25621197
0.14288217,-0.6748739
0.11246287,0.36576173
0.5191843,-0.27145532
0.13118595,0.36422196
-0.40467316,-0.96979725
1.9191456,-1.6150964
1.6111604,0.03292752
-0.19779441,0.43465492
-3.3325717,0.1425049
-0.7941307,-0.96843785
-0.5074952,-0.044894774
0.020033691,0.29173774
0.08817938,0.22485186
-1.6839734,1.528826
1.0077735,0.2916843
-0.063841976,-0.41895244
-0.034868,0.5497802
-0.7556213,-0.5916896
-1.3785131,0.5769782
-0.27057382,0.91830534
-0.9655417,-1.1586902
-0.014339318,0.3504824
1.8130387,-0.23463121
0.59760535,0.048281442
1.3650907,-0.36315808
0.4164349,0.55073285
-0.82563406,1.4375257
0.87197644,1.1960213
0.34564704,-1.3023442
0.9612286,0.5669099
-0.16463868,0.6249461
0.44097805,-0.39466974
0.85569704,-0.813891
-2.3050368,2.306719
0.6674835,0.54614305
-0.23512179,-0.114903
0.48601404,-0.6992228
-1.1492883,-0.46136796
-0.124235235,-0.39381692
0.15960093,0.065830365
0.21025635,-0.74411356
-0.5779291,0.11838521
0.94950175,-0.15296364
-0.14705631,-1.1871278
-1.018258,1.6438415
1.2553157,-1.0262859
0.9818676,-0.435035
0.5760085,0.032584514
